"","created_at","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count","quoted_screen_name","retweet_screen_name","status_url","place_full_name"
"SenGillibrand.1",2019-06-08 03:14:22,"SenGillibrand","Thank you @SenGillibrand for talking with our students about the issues facing LGBTQ Youth! I hope you had fun making your drag tater! Register now for Pride Camp at https://t.co/aFVopORlaW. Check out our Pride Camp Wishlist at https://t.co/fNo6h3CtmE. #StudentPowered https://t.co/julPhBJKXw","Twitter for iPhone",FALSE,TRUE,0,14,NA,"iowasafeschools","https://twitter.com/SenGillibrand/status/1137196138849800192",NA
"SenGillibrand.2",2019-06-08 02:25:58,"SenGillibrand","What a night <U+0001F308> Happy Pride, Des Moines! https://t.co/LCEC4RcGeC","Twitter for iPhone",FALSE,FALSE,341,34,NA,NA,"https://twitter.com/SenGillibrand/status/1137183960281296903",NA
"SenGillibrand.3",2019-06-08 00:10:35,"SenGillibrand","TW LIVE: Happy Pride, Iowa! <U+0001F308> I'm back at the Blazing Saddle in Des Moines with some friends <U+2014> join us:  https://t.co/rXREDwkkDO","Twitter for iPhone",FALSE,FALSE,126,31,NA,NA,"https://twitter.com/SenGillibrand/status/1137149890633576448",NA
"SenGillibrand.4",2019-06-07 21:29:35,"SenGillibrand","I'm in Iowa again this weekend and stopped by our headquarters to meet our new organizers<U+2014>like Michaela, who I met at a Des Moines event back in March, and who just moved here to work on our campaign!

This is such an inspiring team, and I can't wait to win Iowa together. https://t.co/08wBD0wxZg","Twitter for iPhone",FALSE,FALSE,161,28,NA,NA,"https://twitter.com/SenGillibrand/status/1137109373816397825",NA
"SenGillibrand.5",2019-06-07 18:04:16,"SenGillibrand","It's 2019. Let's legalize it. https://t.co/xBuYykPx3v","TweetDeck",FALSE,FALSE,397,89,NA,NA,"https://twitter.com/SenGillibrand/status/1137057703946330112",NA
"SenGillibrand.6",2019-06-07 17:24:52,"SenGillibrand","It<U+2019>s been 100 days since the House passed background checks.

In that time, 10,000 people have been shot and killed, 2 students died tackling shooters in their classrooms, &amp; 12 people were killed at work. How many more, Senator McConnell &amp; President Trump?
https://t.co/TjE9FCwU5m","Twitter for iPhone",FALSE,TRUE,0,907,NA,"GabbyGiffords","https://twitter.com/SenGillibrand/status/1137047789001748480",NA
"SenGillibrand.7",2019-06-07 16:10:40,"SenGillibrand","With this marijuana legalization plan, we can start working to not only heal the damage done by racist drug laws, but tap into the medical and economic opportunity that marijuana offers. https://t.co/nwX5FpVb6s","Twitter for iPhone",FALSE,FALSE,419,90,NA,NA,"https://twitter.com/SenGillibrand/status/1137029115423444992",NA
"SenGillibrand.8",2019-06-07 13:06:46,"SenGillibrand","Gun violence is an epidemic in this country, but it doesn't have to be. We could change it if elected officials were brave enough to stand up to the NRA.

On #NationalGunViolenceAwarenessDay, we must commit to keep up the fight to end gun violence. The stakes are too high not to. https://t.co/HUNoHXC3ou","Twitter Media Studio",FALSE,FALSE,778,242,NA,NA,"https://twitter.com/SenGillibrand/status/1136982834512584704",NA
"SenGillibrand.9",2019-06-07 02:56:57,"SenGillibrand","This is horrendous. https://t.co/TnOhRt7Pq2","Twitter for iPhone",TRUE,FALSE,3788,1011,"MaddowBlog",NA,"https://twitter.com/SenGillibrand/status/1136829369245155329",NA
"SenGillibrand.10",2019-06-07 01:15:01,"SenGillibrand","Too many families are struggling to make ends meet, and children are being held back as a result. Guaranteeing the right to affordable child care and early education will not only help parents financially, but it will level the playing field for kids<U+2014>no matter where they're from. https://t.co/maxmtAFTXN","Twitter Media Studio",FALSE,FALSE,228,45,NA,NA,"https://twitter.com/SenGillibrand/status/1136803716101791744",NA
"SenGillibrand.11",2019-06-07 00:22:43,"SenGillibrand","Trump may think this is a game, but these are people's lives we're talking about. And he's hurting them. We must protect and strengthen programs like Medicare, Medicaid, and Social Security<U+2014>not make debilitating cuts to their funding. https://t.co/0DUXPfHoPc","Twitter for iPhone",TRUE,FALSE,179,52,"CAPAction",NA,"https://twitter.com/SenGillibrand/status/1136790555734814720",NA
"SenGillibrand.12",2019-06-06 21:16:33,"SenGillibrand","Nothing proposed today can ever undo the devastating harm done to generations of communities of color by the War on Drugs. But it<U+2019>s long past time to start making this right.

It's time to legalize marijuana nationwide. https://t.co/uXOPgAYyzN","TweetDeck",FALSE,FALSE,277,61,NA,NA,"https://twitter.com/SenGillibrand/status/1136743703748534275",NA
"SenGillibrand.13",2019-06-06 20:10:28,"SenGillibrand","It's simple, really.
https://t.co/gKRqUaKBlu","Twitter for iPhone",FALSE,FALSE,206,49,NA,NA,"https://twitter.com/SenGillibrand/status/1136727074733985792",NA
"SenGillibrand.14",2019-06-06 19:00:53,"SenGillibrand","I've met a lot of bold, brave little girls on the campaign trail so far, and I love hearing about their big dreams. I met one who wants to publish a book she wrote, one who wants to be a teacher, and yes<U+2014>one who wants to run for president (in 2052). https://t.co/SHvjA8aIG3","Twitter Media Studio",FALSE,FALSE,220,44,NA,NA,"https://twitter.com/SenGillibrand/status/1136709562701111301",NA
"SenGillibrand.15",2019-06-06 18:14:18,"SenGillibrand","New from @libmeyer: Kirsten Gillibrand is the first 2020 Democrat to endorse in the Iowa Democratic primary for the Joni Ernst Senate race. Gillibrand backs Theresa Greenfield: ""We need more women at the table in Washington"" #IASen #IACaucus https://t.co/p8zgJJ3IQK","Twitter for iPhone",FALSE,TRUE,0,41,NA,"IAStartingLine","https://twitter.com/SenGillibrand/status/1136697838010798081",NA
"SenGillibrand.16",2019-06-06 17:06:56,"SenGillibrand","Katie Blanchard told her supervisors on several occasions that an employee made her feel unsafe. Their response? ""Come back with facts, not emotion."" This brutal attack happened a couple weeks later.

We have to believe women. https://t.co/WkUcTWs3vh","TweetDeck",FALSE,FALSE,734,313,NA,NA,"https://twitter.com/SenGillibrand/status/1136680887318433792",NA
"SenGillibrand.17",2019-06-06 16:27:49,"SenGillibrand","Our campaign is growing fast, and momentum is on our side. We're now under 5,000 donors away from the 65K we need to guarantee my spot at the debates, where I'll give the issues we care about the attention they deserve. Chip in $1 to get us there: https://t.co/U2OvpbFvFi","Twitter Web App",FALSE,FALSE,180,83,NA,NA,"https://twitter.com/SenGillibrand/status/1136671041860853762",NA
"SenGillibrand.18",2019-06-06 15:24:11,"SenGillibrand","I'm proud to endorse Theresa Greenfield for U.S. Senate. A strong woman and proud ""farm kid,"" she will never forget who she is and who she<U+2019>s fighting for<U+2014>and we need more voices like hers in Washington. Iowans deserve a brave fighter like @GreenfieldIowa! https://t.co/fJcWAxsCes","Twitter for iPhone",FALSE,FALSE,318,93,NA,NA,"https://twitter.com/SenGillibrand/status/1136655026494025732",NA
"SenGillibrand.19",2019-06-06 15:02:12,"SenGillibrand","The final stop on the @SenGillibrand world Wing tour <U+0001F450> The Presidential candidate joined us at The Wing SoHo yesterday for a conversation with Wing member @aminatou &amp; a special intro by @GloriaSteinem!!!! Stay tuned for more of our 2020 Presidential Candidate series <U+0001F5F3> https://t.co/D65DJ9mrIj","Twitter for iPhone",FALSE,TRUE,0,19,NA,"the_wing","https://twitter.com/SenGillibrand/status/1136649496178434048",NA
"SenGillibrand.20",2019-06-06 13:42:06,"SenGillibrand","75 years since D-Day, we must honor the brave service members who stormed the beaches at Normandy by reaffirming our commitment to the values they fought and died for: love of country, loyalty to our allies, and rejection of authoritarianism and hate. #DDay75","Twitter Web App",FALSE,FALSE,347,58,NA,NA,"https://twitter.com/SenGillibrand/status/1136629338319855616",NA
"SenGillibrand.21",2019-06-06 13:00:12,"SenGillibrand","We can<U+2019>t allow hateful people, no matter how powerful they are, to roll back decades of progress. We need to permanently secure the gains LGBTQ Americans have made, and relentlessly strive to expand equal rights and opportunity for all.  https://t.co/eY1bH8c4cG","Twitter for iPhone",FALSE,FALSE,413,82,NA,NA,"https://twitter.com/SenGillibrand/status/1136618792115683328",NA
"SenGillibrand.22",2019-06-06 01:15:08,"SenGillibrand","We're one week away from the deadline to secure my spot at the first presidential debates<U+2014>and if we don't hit 65,000 donors, I could be cut from the stage. Your $1 could make the difference. Can you chip in?  https://t.co/dMIaI9VZlI","TweetDeck",FALSE,FALSE,184,75,NA,NA,"https://twitter.com/SenGillibrand/status/1136441358623924225",NA
"SenGillibrand.23",2019-06-05 23:59:30,"SenGillibrand","Hi, Atlanta. I need your help: Two of my staffers recently lost their dog, Gumbo, in SW Atlanta near Cascade and Fairburn Road. If you have any information, please email FindGumbo@gmail.com<U+2014>let's send Gumbo home! https://t.co/j7mutQfMBt","Twitter for iPhone",FALSE,TRUE,0,4313,NA,"CoryBooker","https://twitter.com/SenGillibrand/status/1136422325245685763",NA
"SenGillibrand.24",2019-06-05 23:01:13,"SenGillibrand","I<U+2019>m running for her. https://t.co/6z8DZAFUwx","Twitter for iPhone",FALSE,FALSE,2107,210,NA,NA,"https://twitter.com/SenGillibrand/status/1136407658016182273",NA
"SenGillibrand.25",2019-06-05 22:13:02,"SenGillibrand","Women have the power to determine elections. We did it in 2018 and we'll do it again in 2020 if we all show up.

Thank you @the_wing for hosting three incredible events, @aminatou for an amazing discussion, and @GloriaSteinem for your support and heroic leadership. https://t.co/lhZ952LZ2C","Twitter for iPhone",FALSE,FALSE,330,66,NA,NA,"https://twitter.com/SenGillibrand/status/1136395529473146881",NA
"SenGillibrand.26",2019-06-05 21:31:19,"SenGillibrand","With my national marijuana legalization plan, we can begin to dismantle the institutional racism in our criminal justice system, open up important new medical and economic horizons, and lift up communities who need and deserve a fair shot at opportunity. https://t.co/iVfVHvQeWZ","TweetDeck",FALSE,FALSE,357,107,NA,NA,"https://twitter.com/SenGillibrand/status/1136385032988364800",NA
"SenGillibrand.27",2019-06-05 20:13:17,"SenGillibrand","A state-by-state patchwork isn't enough to tackle the deeply rooted racial, social, and economic injustices within our marijuana laws, or to unleash the economic equity and opportunity of marijuana legalization. Let's fully legalize marijuana nationwide. https://t.co/iVfVHvQeWZ https://t.co/crmAhs7IzV","TweetDeck",FALSE,FALSE,182,55,NA,NA,"https://twitter.com/SenGillibrand/status/1136365396167135233",NA
"SenGillibrand.28",2019-06-05 19:23:18,"SenGillibrand","Thank you, @WandaLJames. You're right: Marijuana legalization is not only about criminal justice, but economic justice. We will start to make this right and give people the chance to take back the years that racist drug laws stole from them. https://t.co/q9PUmVwnHM","TweetDeck",FALSE,FALSE,149,33,NA,NA,"https://twitter.com/SenGillibrand/status/1136352817462030336",NA
"SenGillibrand.29",2019-06-05 18:15:14,"SenGillibrand","As the first Black woman to own a Colorado cannabis dispensary, here<U+2019>s why I<U+2019>m supporting Sen. Kirsten Gillibrand<U+2019>s marijuana legalization plan #BlavityOpEd https://t.co/GIRC5WGmxy https://t.co/D98YV1zie4","TweetDeck",FALSE,TRUE,0,64,NA,"Blavity","https://twitter.com/SenGillibrand/status/1136335685957357571",NA
"SenGillibrand.30",2019-06-05 17:35:04,"SenGillibrand","This is important: With Roe at risk, the Rhode Island legislature has the chance to pass a bill that will protect abortion access. Rhode Islanders, email your senators here: https://t.co/Y8kQ70EYRt

Thank you, @SenLynchPrata and @gaylegoldin, for leading this fight in RI!","TweetDeck",FALSE,FALSE,220,83,NA,NA,"https://twitter.com/SenGillibrand/status/1136325579148578820",NA
"SenGillibrand.31",2019-06-05 16:34:09,"SenGillibrand","Repealing the Hyde Amendment is critical so that low-income women in particular can have access to the reproductive care they need and deserve. 

Reproductive rights are human rights, period. They should be nonnegotiable for all Democrats.","Twitter Web App",FALSE,FALSE,5400,1113,NA,NA,"https://twitter.com/SenGillibrand/status/1136310247944052743",NA
"SenGillibrand.32",2019-06-05 15:51:09,"SenGillibrand","Let's get real: @SenGillibrand is leading on cannabis legalization, and today she released her plan to get it done. #BraveWins

https://t.co/cvzgj87JKB","TweetDeck",FALSE,TRUE,0,38,NA,"WandaLJames","https://twitter.com/SenGillibrand/status/1136299429168852993",NA
"SenGillibrand.33",2019-06-05 15:19:23,"SenGillibrand","Under my plan, we'll decriminalize marijuana and expunge all non-violent marijuana charges, expand access to medical marijuana, nationally legalize and tax recreational marijuana, and create economic equity and justice through marijuana-driven programs. 

It's 2019. It's time. https://t.co/eUUyte1Xg7","TweetDeck",FALSE,FALSE,813,173,NA,NA,"https://twitter.com/SenGillibrand/status/1136291431532961792",NA
"SenGillibrand.34",2019-06-05 14:17:15,"SenGillibrand","Marijuana legalization is a criminal justice issue, a health care issue, and an economic issue. It's past time to make this happen at the federal level. 

Here's my plan to do it: https://t.co/iVfVHvQeWZ","TweetDeck",FALSE,FALSE,530,143,NA,NA,"https://twitter.com/SenGillibrand/status/1136275797440913409",NA
"SenGillibrand.35",2019-06-05 12:18:25,"SenGillibrand","We<U+2019>ll be going live on Instagram and Facebook soon!!! Tune in to see @SenGillibrand in conversation with @aminatou<U+2014> plus, a special introduction by @GloriaSteinem <U+0001F62D><U+0001F497> https://t.co/ABFj2B1YX7","Twitter for iPhone",FALSE,TRUE,0,11,NA,"the_wing","https://twitter.com/SenGillibrand/status/1136245890195361792",NA
"SenGillibrand.36",2019-06-05 03:03:17,"SenGillibrand","My Family Bill of Rights would make it easier for everyone to start a family<U+200A><U+2014><U+200A>regardless of your income, race, or gender<U+200A><U+2014><U+200A>and ensure that every child can reach their full potential. And important piece of that: enacting a national paid family leave program. https://t.co/37DCzLUJO3","Twitter Media Studio",FALSE,FALSE,281,53,NA,NA,"https://twitter.com/SenGillibrand/status/1136106187286556685",NA
"SenGillibrand.37",2019-06-05 01:37:19,"SenGillibrand","If we're going to win the war Republicans are waging on women and our human rights, we're going to have to fight like hell. https://t.co/05LHJBNQTg","TweetDeck",FALSE,FALSE,780,155,NA,NA,"https://twitter.com/SenGillibrand/status/1136084553188237312",NA
"SenGillibrand.38",2019-06-04 20:21:20,"SenGillibrand","It's been 100 years since the passage of the 19th Amendment. In 2018, women ran for Congress<U+2014>and won<U+2014>in record numbers, and now there are six women running for president. 

We've come a long way, but we're nowhere near finished fighting for our rights. https://t.co/qwNE7pgt1F","TweetDeck",FALSE,FALSE,281,79,NA,NA,"https://twitter.com/SenGillibrand/status/1136005032887894020",NA
"SenGillibrand.39",2019-06-04 19:00:15,"SenGillibrand","""This may have been a salvo by the Republicans to put us in our place. But I will tell you that in 2020, we will be in our place: in their seats."" <U+2013>@senatorjen

And about time. https://t.co/VUYC7CpQaV","Twitter for iPhone",FALSE,FALSE,242,63,NA,NA,"https://twitter.com/SenGillibrand/status/1135984627099693056",NA
"SenGillibrand.40",2019-06-04 18:02:01,"SenGillibrand","Children. Separated from their parents. Kept in a van. For over 23 hours.

Everyone at DHS involved in this inhumane disaster should be fired. https://t.co/4BUrbi4fUE","TweetDeck",FALSE,FALSE,1994,675,NA,NA,"https://twitter.com/SenGillibrand/status/1135969971736104960",NA
"SenGillibrand.41",2019-06-04 16:41:23,"SenGillibrand","30 years after the #TiananmenSquareMassacre, we remember the peaceful protesters killed by their government for demanding their human rights.

The message rings as clearly as ever: History repeats its darkest moments when we stifle or deny facts. We must demand truth.","TweetDeck",FALSE,FALSE,444,91,NA,NA,"https://twitter.com/SenGillibrand/status/1135949681027104768",NA
"SenGillibrand.42",2019-06-04 15:33:47,"SenGillibrand","Sen. @KirstenGillibrand was asked be more <U+2018>polite<U+2019> by a Fox News host when she criticized the network for spreading misinformation about infanticide in America https://t.co/78OinFjchW","Twitter Web App",FALSE,TRUE,0,1278,NA,"nowthisnews","https://twitter.com/SenGillibrand/status/1135932667453722624",NA
"SenGillibrand.43",2019-06-04 15:00:47,"SenGillibrand","100 years ago today, Congress passed the #19thAmendment, and many women won the right to vote. They didn't get it by waiting for someone to give it to them<U+2014>they organized, protested, and yes, got ""impolite.""

If you want to make change, you have to be ready to make some noise. https://t.co/0c4nGYS5IQ","TweetDeck",FALSE,FALSE,1239,483,NA,NA,"https://twitter.com/SenGillibrand/status/1135924362815651840",NA
"SenGillibrand.44",2019-06-04 14:00:03,"SenGillibrand","To all our Muslim brothers and sisters observing, Eid Mubarak! May this celebration bring you joy, happiness, peace, and prosperity. #EidMubarak","Twitter for iPhone",FALSE,FALSE,357,49,NA,NA,"https://twitter.com/SenGillibrand/status/1135909077970817024",NA
"SenGillibrand.45",2019-06-04 12:03:43,"SenGillibrand","This is a fight for women's lives and fundamental rights, and I intend to win. https://t.co/05LHJBNQTg","Twitter Media Studio",FALSE,FALSE,533,124,NA,NA,"https://twitter.com/SenGillibrand/status/1135879803352039424",NA
"SenGillibrand.46",2019-06-04 01:57:26,"SenGillibrand","At the end of the day, the question is: Do we value women? And for me, there will always be only one answer. 

If you agree, join me: https://t.co/XBFo9jtf98","TweetDeck",FALSE,FALSE,783,160,NA,NA,"https://twitter.com/SenGillibrand/status/1135727228254400513",NA
"SenGillibrand.47",2019-06-04 01:31:00,"SenGillibrand","The power in our democracy belongs in the hands of the people, not politicians and special interests. Voters should know their leaders work for them. Proud to have signed @EricHolder and @demredistrict<U+2019>s pledge to support fair redistricting and end gerrymandering. #fairmaps","Twitter for iPhone",FALSE,FALSE,413,97,NA,NA,"https://twitter.com/SenGillibrand/status/1135720577254252544",NA
"SenGillibrand.48",2019-06-03 23:11:23,"SenGillibrand","I called Fox News out for its lies about abortion because they're actively participating in the Republican Party's assault on reproductive health care. I'll be polite about it when extremists stop attacking our human rights. https://t.co/hFtYCaYqAn","Twitter Media Studio",FALSE,FALSE,8612,1740,NA,NA,"https://twitter.com/SenGillibrand/status/1135685440273600513",NA
"SenGillibrand.49",2019-06-03 22:03:09,"SenGillibrand","We make up more than half of the population. If we had more seats at the table, do you think we'd still be fighting over women's human rights?  

Me neither. https://t.co/YO2Tf8mK9X","Twitter for iPhone",FALSE,FALSE,690,162,NA,NA,"https://twitter.com/SenGillibrand/status/1135668266448359424",NA
"SenGillibrand.50",2019-06-03 20:01:33,"SenGillibrand","The NRA is lying to the American people. The chokehold they have on our laws is not about the Second Amendment. It is about gun sales. It is about greed and corruption. It is about making sure the status quo<U+2014>thousands dying every year<U+2014>stays the same. https://t.co/ZvDfRZLvg0","Twitter Media Studio",FALSE,FALSE,1707,515,NA,NA,"https://twitter.com/SenGillibrand/status/1135637664902893569",NA
"SenGillibrand.51",2019-06-03 18:18:23,"SenGillibrand","Ever been told you're not ""polite?"" We have something for you: https://t.co/Uu8TF0KhqQ https://t.co/ERvJdEiqie","Twitter for iPhone",FALSE,FALSE,693,117,NA,NA,"https://twitter.com/SenGillibrand/status/1135611702249234432",NA
"SenGillibrand.52",2019-06-03 17:01:13,"SenGillibrand","California is the fifth-largest economy in the world, but ranks 41st in the country in per-pupil funding for education. Tomorrow, Los Angeles residents have the opportunity to stand up and change that. @VoteYesOnEE to help end the public education funding crisis. https://t.co/f41YShwZK9","Twitter Web App",TRUE,FALSE,260,72,"VoteYesOnEE",NA,"https://twitter.com/SenGillibrand/status/1135592283213041664",NA
"SenGillibrand.53",2019-06-03 16:00:14,"SenGillibrand","I said I'd go anywhere and take on anyone to stand up for what is right. And I meant it. https://t.co/tJqbADoPb3","Twitter Web App",FALSE,FALSE,727,116,NA,NA,"https://twitter.com/SenGillibrand/status/1135576936145723394",NA
"SenGillibrand.54",2019-06-03 14:00:57,"SenGillibrand","Right now, we have a president who does whatever he feels is most convenient and profitable<U+2014>for himself.

We deserve better. https://t.co/7haRT4BPeG","Twitter for iPhone",FALSE,FALSE,300,58,NA,NA,"https://twitter.com/SenGillibrand/status/1135546919214821376",NA
"SenGillibrand.55",2019-06-03 12:02:26,"SenGillibrand","I'm never going to stop fighting for women and for our progressive values<U+2014>whether or not it's considered ""polite."" That<U+2019>s why I<U+2019>m running for president. https://t.co/YWQr3EsNwx","Twitter Media Studio",FALSE,FALSE,1752,341,NA,NA,"https://twitter.com/SenGillibrand/status/1135517094739623936",NA
"SenGillibrand.56",2019-06-03 03:52:03,"SenGillibrand","The nationwide assault on women<U+2019>s reproductive rights is powered by Donald Trump and Fox News propaganda. Tonight, I said so. https://t.co/HiJxncY8SO","Twitter Media Studio",FALSE,FALSE,9230,2359,NA,NA,"https://twitter.com/SenGillibrand/status/1135393685112283136",NA
"SenGillibrand.57",2019-06-03 01:26:01,"SenGillibrand","I believe we can fix what's broken in America, if we're brave. That's what I'll do as president<U+2014>and that's what I told the audience at my town hall in Iowa tonight.

If you want to hear more, donate to help secure my spot at the debate: https://t.co/xvTWof6H2T https://t.co/9T6glU5Gtx","Twitter Media Studio",FALSE,FALSE,316,72,NA,NA,"https://twitter.com/SenGillibrand/status/1135356933119107073",NA
"SenGillibrand.58",2019-06-03 00:42:52,"SenGillibrand","What about men's seat at the table? #GillibrandTownHall https://t.co/HIvMGc7hQM","Twitter Media Studio",FALSE,FALSE,4714,1196,NA,NA,"https://twitter.com/SenGillibrand/status/1135346075747962880",NA
"SenGillibrand.59",2019-06-03 00:02:18,"SenGillibrand","As president, I will fight for every single American<U+2014>no matter who they are, where they live, or what their party affiliation. If you liked what you heard tonight at my #GillibrandTownHall, help guarantee my spot on the debate stage: https://t.co/xvTWof6H2T","TweetDeck",FALSE,FALSE,167,39,NA,NA,"https://twitter.com/SenGillibrand/status/1135335865306308608",NA
"SenGillibrand.60",2019-06-03 00:00:57,"SenGillibrand","Donald Trump has degraded our democracy and ripped apart the moral fabric of our country. In moments like this, I believe we're all called to take on the tough fights<U+2014>even if they are hard. Especially if they are hard.  

That's what I'll do as president. #GillibrandTownHall","TweetDeck",FALSE,FALSE,466,86,NA,NA,"https://twitter.com/SenGillibrand/status/1135335525936766977",NA
"SenGillibrand.61",2019-06-02 23:49:59,"SenGillibrand","I fully support border security, and so do Democrats. But what President Trump is doing at our border is not making us safer<U+2014>it's immoral, it's inhumane, and it's unacceptable. We need comprehensive immigration reform with a path to citizenship. #GillibrandTownHall","TweetDeck",FALSE,FALSE,1063,257,NA,NA,"https://twitter.com/SenGillibrand/status/1135332764197302272",NA
"SenGillibrand.62",2019-06-02 23:45:52,"SenGillibrand","As with so many issues, President Trump doesn't have a real plan when it comes to trade, tariffs, or the economy. He's hurting farmers and manufacturers.

Americans need a strategy<U+2014>not a tantrum. #GillibrandTownHall","TweetDeck",FALSE,FALSE,295,65,NA,NA,"https://twitter.com/SenGillibrand/status/1135331729907113986",NA
"SenGillibrand.63",2019-06-02 23:37:25,"SenGillibrand","So many Americans are being left behind in our policies because they aren't represented in our politics. We need to bring more people to the table and lift up voices that haven't been heard. #GillibrandTownHall","TweetDeck",FALSE,FALSE,184,37,NA,NA,"https://twitter.com/SenGillibrand/status/1135329604858732546",NA
"SenGillibrand.64",2019-06-02 23:23:14,"SenGillibrand","I'm going to be very clear: Reproductive rights are human rights, and they are nonnegotiable. 

That's why as president I will codify Roe v. Wade, which 70% of Americans support, and only appoint judges who will uphold it as a constitutional right. #GillibrandTownHall","TweetDeck",FALSE,FALSE,3576,456,NA,NA,"https://twitter.com/SenGillibrand/status/1135326033878683648",NA
"SenGillibrand.65",2019-06-02 23:12:17,"SenGillibrand","Why is it that too many of our leaders don't have the guts to stop gun violence? Simple: because they're bought and paid for by the NRA. That's why I'll take them on, and fight for publicly funded elections. 

And yes: I'm proud of my ""F"" rating from the NRA. #GillibrandTownHall","TweetDeck",FALSE,FALSE,1049,169,NA,NA,"https://twitter.com/SenGillibrand/status/1135323276962598912",NA
"SenGillibrand.66",2019-06-02 23:06:57,"SenGillibrand","The NRA cares more about gun industry profits than human lives. We need to stand up to their greed not only by fighting for policies like background checks, an assault weapons ban, and anti-trafficking measures, but also by getting money out of our politics. #GillibrandTownHall","TweetDeck",FALSE,FALSE,1561,290,NA,NA,"https://twitter.com/SenGillibrand/status/1135321935301283840",NA
"SenGillibrand.67",2019-06-02 21:01:10,"SenGillibrand","I'll go anywhere, any time, to fight for our progressive values. Looking forward to doing the same in my town hall on Fox News tonight. https://t.co/PIt64dGxBh","Twitter Media Studio",FALSE,FALSE,275,71,NA,NA,"https://twitter.com/SenGillibrand/status/1135290281417461761",NA
"SenGillibrand.68",2019-06-02 20:01:13,"SenGillibrand","My second visit with the women of @the_wing, yesterday in San Francisco! Thanks to @aliciagarza for leading a powerful discussion about what<U+2019>s at stake in this election, the kind of future we want for our country, and how women can power that progress. https://t.co/XMaFkoqcx4","Twitter for iPhone",FALSE,FALSE,113,23,NA,NA,"https://twitter.com/SenGillibrand/status/1135275194560462848",NA
"SenGillibrand.69",2019-06-02 18:00:29,"SenGillibrand","As president, I won't just undo Trump's anti-LGBTQ policies. I'll push for proactive policies to ensure all Americans can live free from discrimination and bigotry, no matter how they identify or who they love. Read my full LGBTQ rights agenda here: https://t.co/Lj23HfEiNx https://t.co/MX6CPGBeof","Twitter for iPhone",FALSE,FALSE,320,66,NA,NA,"https://twitter.com/SenGillibrand/status/1135244810426748928",NA
"SenGillibrand.70",2019-06-02 17:00:14,"SenGillibrand","Yesterday at @MoveOn's #BigIdeas Forum, I shared my big idea that I've been pushing for since 2013: A national paid family leave plan. It's not just a ""women's issue""<U+2014>it's an economic issue and a justice issue. And it's past time to get this done. https://t.co/cgonDIt1TT","Twitter for iPhone",FALSE,FALSE,259,63,NA,NA,"https://twitter.com/SenGillibrand/status/1135229650869862401",NA
"SenGillibrand.71",2019-06-02 15:30:32,"SenGillibrand","Happy Pride Month! To celebrate, here<U+2019>s 10% off all of our Pride merch in the Gillibrand 2020 shop. Just use the code PRIDE at checkout: https://t.co/4lOmd5Ir3P https://t.co/8pGyb0XdiE","Twitter for iPhone",FALSE,FALSE,78,20,NA,NA,"https://twitter.com/SenGillibrand/status/1135207075536089090",NA
"SenGillibrand.72",2019-06-02 14:55:21,"SenGillibrand",".@SenGillibrand unveils her one Big Idea that will change people<U+2019>s lives for the better at our #BigIdeas Forum: Nationwide Family Paid Leave https://t.co/HP3TI5Obaz","Twitter for iPhone",FALSE,TRUE,0,63,NA,"MoveOn","https://twitter.com/SenGillibrand/status/1135198219061932034",NA
"SenGillibrand.73",2019-06-02 13:57:27,"SenGillibrand","One of my favorite parts of the Family Bill of Rights is ensuring that every family gets a baby bundle to help care for their newborn. We should be setting families and children up to thrive<U+2014>and that means making sure they have everything they need from day one. https://t.co/sWhDddcnG2","Twitter for iPhone",FALSE,FALSE,453,83,NA,NA,"https://twitter.com/SenGillibrand/status/1135183651099074561",NA
"SenGillibrand.74",2019-06-02 00:01:44,"SenGillibrand","The first debate is coming fast, but we're still short of the 65,000 donors we need. Help guarantee my spot on the debate stage by sending a donation tonight<U+2014>even $1 helps! https://t.co/AGiDjL0aDD","Twitter for iPhone",FALSE,FALSE,284,131,NA,NA,"https://twitter.com/SenGillibrand/status/1134973333332799488",NA
"SenGillibrand.75",2019-06-01 23:28:42,"SenGillibrand","BREAKING: I got the chance to work with @SenGillibrand's team to expand on her LGBTQ rights agenda just in time for Pride month. It includes banning conversion therapy, passing the Equality Act, expanding PrEP access, &amp; lifting the ban on MSM blood donors.
https://t.co/qoc7W4nfG2","Twitter for iPhone",FALSE,TRUE,0,69,NA,"Nico_Lang","https://twitter.com/SenGillibrand/status/1134965021010812929",NA
"SenGillibrand.76",2019-06-01 22:17:42,"SenGillibrand","Thank you @SenGillibrand for linking the issues of maternal mortality and racial inequity. @MoveOn #BigIdeas","Twitter Web App",FALSE,TRUE,0,20,NA,"cmarysmith","https://twitter.com/SenGillibrand/status/1134947153628061698",NA
"SenGillibrand.77",2019-06-01 22:16:55,"SenGillibrand","Thank you for your #paidleave leadership, @SenGillibrand! You've led the pack on this for years -- and now nearly the whole field agrees with you. Let's get this done #2020 #BigIdeas #FAMILYAct https://t.co/pB7YHjA6bX","Twitter Web App",FALSE,TRUE,0,22,NA,"VShabo","https://twitter.com/SenGillibrand/status/1134946958492274694",NA
