"","created_at","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count","quoted_screen_name","retweet_screen_name","status_url","place_full_name"
"ericswalwell.1",2019-06-08 02:19:15,"ericswalwell","ICYMI: here's my stance on healthcare! https://t.co/izZo9bY6Df","Sprout Social",FALSE,FALSE,44,20,NA,NA,"https://twitter.com/ericswalwell/status/1137182270299811840",NA
"ericswalwell.2",2019-06-08 01:16:02,"ericswalwell","I want to end gun violence for Nelson, and all the kids in America, so they don't have to live in fear.

#WearOrangeWeekend #NationalGunViolenceAwarenessDay https://t.co/WQ2n0CUgFa","Sprout Social",FALSE,FALSE,317,68,NA,NA,"https://twitter.com/ericswalwell/status/1137166361921249282",NA
"ericswalwell.3",2019-06-08 00:14:17,"ericswalwell","Outside corporate spending and Super PACs prevent big things from happening in Congress, even when a majority of Americans agrees on something. https://t.co/MLBKmZ44VW","Sprout Social",FALSE,FALSE,90,34,NA,NA,"https://twitter.com/ericswalwell/status/1137150818837307392",NA
"ericswalwell.4",2019-06-07 23:08:05,"ericswalwell","https://t.co/1UQqgIKcvL https://t.co/R7RDjacgmh","Twitter for iPhone",TRUE,FALSE,124,24,"realDonaldTrump",NA,"https://twitter.com/ericswalwell/status/1137134160810782720",NA
"ericswalwell.5",2019-06-07 21:47:00,"ericswalwell","I<U+2019>m the only 2020 candidate to make ending gun violence the top policy priority. Of course our first television ad should underscore this commitment. 

#NationalGunViolenceAwarenessDay #WearOrangeWeekend

https://t.co/GQg3l8yEtG","Sprout Social",FALSE,FALSE,149,38,NA,NA,"https://twitter.com/ericswalwell/status/1137113757409304577",NA
"ericswalwell.6",2019-06-07 21:45:41,"ericswalwell","I carry around this insulin vial that one of my constituents gave me so that I can carry the burden that everyday Americans face every day when paying for prescription drugs and treatments. https://t.co/789SI8Dsvt","Sprout Social",FALSE,FALSE,383,101,NA,NA,"https://twitter.com/ericswalwell/status/1137113422242426880",NA
"ericswalwell.7",2019-06-07 20:12:36,"ericswalwell","I wear this orange ribbon today and every day because ending gun violence needs to be the number one issue for the next president.

#WearOrangeWeekend https://t.co/jnwWooB53D","Sprout Social",FALSE,FALSE,1158,278,NA,NA,"https://twitter.com/ericswalwell/status/1137090000670154754",NA
"ericswalwell.8",2019-06-07 19:28:21,"ericswalwell","I'm for Medicare for anyone who wants it-- a public option that will drive down the costs of private insurers, but if you like your current coverage, you can keep it! https://t.co/3AICLIFmUH","Sprout Social",FALSE,FALSE,213,73,NA,NA,"https://twitter.com/ericswalwell/status/1137078864277114880",NA
"ericswalwell.9",2019-06-07 18:16:47,"ericswalwell","Please watch my Now This video on gun safety and Jaime's Law. We can and must do more. 
#JaimesLaw
#OrangeRibbonsForJaime 
#OrangeRibbonsForGunSafety https://t.co/9fwv2cTFuu","Twitter for iPhone",FALSE,TRUE,0,656,NA,"fred_guttenberg","https://twitter.com/ericswalwell/status/1137060854229295106",NA
"ericswalwell.10",2019-06-07 18:01:02,"ericswalwell","On #NationalGunViolenceAwarenessDay, the gig is up for the NRA. We<U+2019>re on this carousel where loss, grief, anger and then thoughts &amp; prayers from Washington is an alibi for doing nothing. No more. We will take action and restore hope where hope has died.

https://t.co/hJmqVhYE9s","Sprout Social",FALSE,FALSE,581,169,NA,NA,"https://twitter.com/ericswalwell/status/1137056888619540480",NA
"ericswalwell.11",2019-06-07 17:36:28,"ericswalwell","Every day we are getting closer and closer to our goal of 65K individual donors, but I need YOU!

$1, seriously just $1, could make sure we get there. Join our movement and let's do this together!

https://t.co/KVrakzrhku https://t.co/zJONaKjTXx","Sprout Social",FALSE,FALSE,102,48,NA,NA,"https://twitter.com/ericswalwell/status/1137050706869923840",NA
"ericswalwell.12",2019-06-07 15:30:36,"ericswalwell","Think you can guess what my two favorite movies are before watching the video??

https://t.co/1AP7FX71kv","Sprout Social",FALSE,FALSE,140,44,NA,NA,"https://twitter.com/ericswalwell/status/1137019030257197056",NA
"ericswalwell.13",2019-06-07 13:29:00,"ericswalwell","https://t.co/pS345KndXH","Sprout Social",FALSE,FALSE,171,50,NA,NA,"https://twitter.com/ericswalwell/status/1136988430569811969",NA
"ericswalwell.14",2019-06-07 05:51:22,"ericswalwell","@dollycat5 So the Las Vegas killer, he was a good guy with a gun? Until October 1?","Twitter for iPhone",FALSE,FALSE,18,5,NA,NA,"https://twitter.com/ericswalwell/status/1136873261252268033",NA
"ericswalwell.15",2019-06-07 04:23:14,"ericswalwell","Allow me to translate: we<U+2019>ll take more dead children if it means easier access to guns &amp; ammo. https://t.co/rJMbfyhJQz","Twitter for iPhone",TRUE,FALSE,1113,413,"NRATV",NA,"https://twitter.com/ericswalwell/status/1136851080875110400",NA
"ericswalwell.16",2019-06-07 03:30:04,"ericswalwell","30 minutes left! We're so close to our goal of 10K donors!! 

Donate $1 now to help us reach our goal and get me on the debate stage to fight for YOU: https://t.co/FucTuBAndv https://t.co/DlVBzWwzYu","Sprout Social",FALSE,FALSE,28,13,NA,NA,"https://twitter.com/ericswalwell/status/1136837705092874246",NA
"ericswalwell.17",2019-06-07 02:00:12,"ericswalwell","2 hours left to get your sticker and get a chance to speak with me about how I can fight for you!

Just $1 could help us reach our goal! Donate now: https://t.co/FucTuBiMlX https://t.co/bSd8wUA3ch","Sprout Social",FALSE,FALSE,23,17,NA,NA,"https://twitter.com/ericswalwell/status/1136815088164397056",NA
"ericswalwell.18",2019-06-07 01:52:32,"ericswalwell","Did we just got trolled by Steve Mnuchin? https://t.co/urzcPYgAQk","Twitter for iPhone",TRUE,FALSE,104,17,"sethmoulton",NA,"https://twitter.com/ericswalwell/status/1136813158868312064",NA
"ericswalwell.19",2019-06-07 01:16:19,"ericswalwell","Every day we are getting closer and closer to our goal, but I need you--$1, seriously just $1, could make sure we get there. 

Join our movement and let's do this together! Click here <U+27A1><U+FE0F>https://t.co/KVrakzrhku https://t.co/tg8iELAums","Sprout Social",FALSE,FALSE,204,102,NA,NA,"https://twitter.com/ericswalwell/status/1136804041948913664",NA
"ericswalwell.20",2019-06-06 23:47:27,"ericswalwell","I'm running as the Cures Candidate because I am inspired by @bsw5020, an ALS activist, to find a cure for ALS, &amp; other devastating diseases, in our lifetime.

Are you inspired too? Join us: https://t.co/E5bEECdJXQ https://t.co/IZQkygsnhe","Sprout Social",FALSE,FALSE,91,26,NA,NA,"https://twitter.com/ericswalwell/status/1136781680080015360",NA
"ericswalwell.21",2019-06-06 22:00:30,"ericswalwell","We're 4 hours in and getting closer and closer to our goal!

Can you pitch in to help us reach 10K donors?? Get me to the debate stage so that I can fight for YOU! Every donation counts! Click here<U+0001F449> https://t.co/FucTuBiMlX https://t.co/Bb2hDaWB5H","Sprout Social",FALSE,FALSE,44,27,NA,NA,"https://twitter.com/ericswalwell/status/1136754766665736192",NA
"ericswalwell.22",2019-06-06 21:03:02,"ericswalwell","I am running for president to fight for YOU. I'm doing this one donation at a time. Help me get to the debate stage with just $1: https://t.co/9Psa5MTbyP https://t.co/nxrOFZxSNa","Sprout Social",FALSE,FALSE,619,225,NA,NA,"https://twitter.com/ericswalwell/status/1136740300939038721",NA
"ericswalwell.23",2019-06-06 18:01:09,"ericswalwell","Can you help us get to 10,000 donors in the next 10 hours?! 

Just $1 will help me fight for YOU! Get your sticker and enter to win a chance to tell me about the issues that matter to you most by clicking here <U+0001F449> https://t.co/FucTuBiMlX https://t.co/AiDCuOlkIl","Sprout Social",FALSE,FALSE,387,260,NA,NA,"https://twitter.com/ericswalwell/status/1136694531850739713",NA
"ericswalwell.24",2019-06-06 17:30:33,"ericswalwell","I want to tell every young man in America today, you have a duty and responsibility to link arms with women to make sure that they have a right to choose and that the government is never a part of that right. March with women &amp; fight together! #MenForChoice https://t.co/fA5PkZ7CLy","Sprout Social",FALSE,FALSE,795,273,NA,NA,"https://twitter.com/ericswalwell/status/1136686831679021058",NA
"ericswalwell.25",2019-06-06 15:26:00,"ericswalwell","If a state doesn't recognize the human rights of half of our population, why should businesses financially support that assault?

https://t.co/lfZGU37QFu","Sprout Social",FALSE,FALSE,193,64,NA,NA,"https://twitter.com/ericswalwell/status/1136655487351611392",NA
"ericswalwell.26",2019-06-06 13:23:02,"ericswalwell","We have a lawless president. First things first, we need to impeach the attorney general and Secretary Mnuchin-- they are front door obstructors.

https://t.co/TQlOxIZeby","Sprout Social",FALSE,FALSE,6444,2179,NA,NA,"https://twitter.com/ericswalwell/status/1136624538685530112",NA
"ericswalwell.27",2019-06-06 03:33:34,"ericswalwell","Raise your hand if you think prescription drugs cost too much and healthcare is eating up your paycheck <U+0001F64B> <U+0001F64B><U+200D><U+2642><U+FE0F> https://t.co/kRMn21KYZX","Sprout Social",FALSE,FALSE,1463,383,NA,NA,"https://twitter.com/ericswalwell/status/1136476194319273984",NA
"ericswalwell.28",2019-06-06 03:33:32,"ericswalwell","Thank you, @travisakers <U+2014> lets all agree #enoughisenough https://t.co/WKAmjjeiCu","Twitter for iPhone",TRUE,FALSE,99,25,"travisakers",NA,"https://twitter.com/ericswalwell/status/1136476189399191552",NA
"ericswalwell.29",2019-06-06 02:29:52,"ericswalwell","Entertainment? Are you kidding me? @realDonaldTrump thinks we need assault weapons for <U+201C>entertainment.<U+201D> What a sick, sick man. There<U+2019>s nothing entertaining about dead children. It<U+2019>s time to ban this <U+201C>entertainment.<U+201D> #EnoughIsEnough https://t.co/fvEpKuMrE3","Twitter for iPhone",FALSE,FALSE,631,195,NA,NA,"https://twitter.com/ericswalwell/status/1136460165081915392",NA
"ericswalwell.30",2019-06-05 23:31:02,"ericswalwell","Across America, I've seen the promise of America broken for families who don't have the financial security, safety, and opportunity that they deserve. I'm ready to fight for you to restore that promise. Will you chip in for our campaign right now?  <U+0001F449> https://t.co/p0TVvNcPAx https://t.co/TwxwLvI99a","Sprout Social",FALSE,FALSE,316,121,NA,NA,"https://twitter.com/ericswalwell/status/1136415160422281217",NA
"ericswalwell.31",2019-06-05 23:25:38,"ericswalwell","Maddow: [Barr and Mnuchin] are both defying subpoenas that should require them to do something fairly simple, in each of their cases just to hand over materials. You think that's impeachment-worthy?

Rep. Swalwell: Oh, absolutely. https://t.co/NSUltbSW0r","Twitter for iPhone",FALSE,TRUE,0,3131,NA,"MaddowBlog","https://twitter.com/ericswalwell/status/1136413799521693697",NA
"ericswalwell.32",2019-06-05 22:38:31,"ericswalwell","@bentonblount @MomsDemand @WatchChad Convince your pal, @WatchChad. I think he<U+2019>s afraid. Common troll tactic: Be a nuisance and then shrink when challenged.","Twitter for iPhone",FALSE,FALSE,13,1,NA,NA,"https://twitter.com/ericswalwell/status/1136401942983446528",NA
"ericswalwell.33",2019-06-05 21:35:13,"ericswalwell","@bentonblount @MomsDemand Perfect. Let<U+2019>s make it a 3-way race. You<U+2019>re welcome to join! If you can keep up with me you can ask me anything. I mean if I<U+2019>m so slow, would be easy, right? Unless you and @WatchChad are too...<U+0001F414><U+0001F414>","Twitter for iPhone",FALSE,FALSE,12,1,NA,NA,"https://twitter.com/ericswalwell/status/1136386013310410752",NA
"ericswalwell.34",2019-06-05 21:12:00,"ericswalwell","If my toddler knows that there are consequences to his actions, the president should too.

https://t.co/OB2DW3hsJ4","Sprout Social",FALSE,FALSE,2094,643,NA,NA,"https://twitter.com/ericswalwell/status/1136380173677473792",NA
"ericswalwell.35",2019-06-05 20:58:37,"ericswalwell","@WatchChad https://t.co/bkGrnwQDBi","Twitter for iPhone",FALSE,FALSE,3,3,NA,NA,"https://twitter.com/ericswalwell/status/1136376802123890689",NA
"ericswalwell.36",2019-06-05 20:54:14,"ericswalwell","@WatchChad So you<U+2019>re too afraid to race me? Got it. <U+2705> Moving on.","Twitter for iPhone",FALSE,FALSE,4,1,NA,NA,"https://twitter.com/ericswalwell/status/1136375702088032256",NA
"ericswalwell.37",2019-06-05 20:42:18,"ericswalwell","I don<U+2019>t normally charge a fee to do that, but a guy<U+2019>s got to get on the debate stage...so if he could send just $1 <U+0001F603>

https://t.co/JKWQeDMIU2 https://t.co/CFRRXT00q9","Twitter for iPhone",TRUE,FALSE,145,26,"CharlotteAlter",NA,"https://twitter.com/ericswalwell/status/1136372699079593986",NA
"ericswalwell.38",2019-06-05 20:27:28,"ericswalwell","I don<U+2019>t jog. But if you want to race me in a 5k for charity, I<U+2019>ll do it. $10,000. If I win, you donate to @MomsDemand. If I lose, you pick where we send the check. https://t.co/RBcEC5Bvii","Twitter for iPhone",TRUE,FALSE,686,124,"WatchChad",NA,"https://twitter.com/ericswalwell/status/1136368964139933698",NA
"ericswalwell.39",2019-06-05 19:09:01,"ericswalwell","I am the only candidate calling for a ban and buyback of military-style assault weapons. I hope other candidates join me in my mission to end gun violence in a way that's been proven.

https://t.co/CTdM08c4Yh","Sprout Social",FALSE,FALSE,1844,493,NA,NA,"https://twitter.com/ericswalwell/status/1136349222654156800",NA
"ericswalwell.40",2019-06-05 17:04:44,"ericswalwell","Every day we are getting closer and closer to our goal of 65K individual donors, but I need YOU!

$1, seriously just $1, could make sure we get there. Join our movement and let's do this together!

https://t.co/KVrakzrhku https://t.co/v42VBLBaqj","Sprout Social",FALSE,FALSE,166,84,NA,NA,"https://twitter.com/ericswalwell/status/1136317943627886592",NA
"ericswalwell.41",2019-06-05 16:02:20,"ericswalwell","We can<U+2019>t live in the past when it comes to women<U+2019>s health. The next president must appoint judges who #ProtectRoe BUT also MUST fight to #RepealHyde. @PPact @NARAL @ilyseh","Twitter for iPhone",FALSE,FALSE,333,87,NA,NA,"https://twitter.com/ericswalwell/status/1136302241793658880",NA
"ericswalwell.42",2019-06-05 15:30:38,"ericswalwell","Did you catch me on @TheDailyShow? Here's the full interview on how we're going to bring hope to ALL of America. 

https://t.co/Trl4xIqoek","Sprout Social",FALSE,FALSE,256,87,NA,NA,"https://twitter.com/ericswalwell/status/1136294265259212801",NA
"ericswalwell.43",2019-06-05 13:04:36,"ericswalwell","If it<U+2019>s what you say I love it especially later in the summer! https://t.co/AvvKQOrtFN","Twitter for iPhone",TRUE,FALSE,2076,251,"DonaldJTrumpJr",NA,"https://twitter.com/ericswalwell/status/1136257515203760130",NA
"ericswalwell.44",2019-06-05 13:02:17,"ericswalwell","This President thinks he's above the law. He is not. https://t.co/wI9ubhp25r","Sprout Social",FALSE,FALSE,4574,1330,NA,NA,"https://twitter.com/ericswalwell/status/1136256931931275275",NA
"ericswalwell.45",2019-06-05 05:47:19,"ericswalwell","Straight Pride? In this economy? #Pride2019","Twitter for iPhone",FALSE,TRUE,0,265,NA,"ericswalwell","https://twitter.com/ericswalwell/status/1136147465948803072",NA
"ericswalwell.46",2019-06-05 03:56:11,"ericswalwell","This is not chaos. This is corruption. https://t.co/qSwPELQmkd","Sprout Social",FALSE,FALSE,1400,508,NA,NA,"https://twitter.com/ericswalwell/status/1136119500531744774",NA
"ericswalwell.47",2019-06-05 02:08:09,"ericswalwell","Will you donate $1 now to get me to the debate stage? I'm ready to clean s#*% up!

Give $1 now <U+0001F449> https://t.co/knlPxrcWzk https://t.co/nwnhPtpG5i","Twitter for iPhone",FALSE,TRUE,0,1511,NA,"ericswalwell","https://twitter.com/ericswalwell/status/1136092314353508354",NA
"ericswalwell.48",2019-06-05 01:17:11,"ericswalwell","We need to impeach Barr and Mnuchin. They are front door obstructors. No one is above the law...even when your boss acts like he is. https://t.co/HbKTuC5qY0","Sprout Social",FALSE,FALSE,7806,2444,NA,NA,"https://twitter.com/ericswalwell/status/1136079484497682438",NA
"ericswalwell.49",2019-06-04 23:57:01,"ericswalwell","Great night celebrating the start of #Pride with Equality California @eqca! 

This month is all about celebrating love and acceptance and waving our rainbow flags high in the face of bigotry and hate. https://t.co/RGzwAtuBPB","Sprout Social",FALSE,FALSE,143,36,NA,NA,"https://twitter.com/ericswalwell/status/1136059312269332480",NA
"ericswalwell.50",2019-06-04 23:43:31,"ericswalwell","Straight Pride? In this economy? #Pride2019","Twitter for iPhone",FALSE,FALSE,2280,265,NA,NA,"https://twitter.com/ericswalwell/status/1136055915868774400",NA
"ericswalwell.51",2019-06-04 21:49:11,"ericswalwell","If you paid an attorney to defend you, but instead she defended the guy who you were suing, you'd fire her.

We're paying AG Barr. He's defending Donald Trump. He needs to go. https://t.co/Dbbh51l1Ik","Sprout Social",FALSE,FALSE,14508,4839,NA,NA,"https://twitter.com/ericswalwell/status/1136027139533418508",NA
"ericswalwell.52",2019-06-04 19:41:15,"ericswalwell","We are preparing for impeachment.

I am the only presidential candidate that would actually have to try the president. I take that responsibility very seriously. https://t.co/425YzVUwMy","Sprout Social",FALSE,FALSE,6645,1720,NA,NA,"https://twitter.com/ericswalwell/status/1135994945934942209",NA
"ericswalwell.53",2019-06-04 18:32:01,"ericswalwell","#EidMubarak<U+00A0>to my Muslim brothers and sisters celebrating across the country and around the world! May you have a blessed and joyous Eid al-Fitr!","Sprout Social",FALSE,FALSE,313,82,NA,NA,"https://twitter.com/ericswalwell/status/1135977522842284039",NA
"ericswalwell.54",2019-06-04 17:25:08,"ericswalwell","Here's what we're going to do:
<U+25FB><U+FE0F> Bring Mueller in
<U+25FB><U+FE0F> Get the full report
<U+25FB><U+FE0F> Impeach Barr
<U+25FB><U+FE0F> Impeach Mnuchin https://t.co/0todaAN0ZH","Sprout Social",FALSE,FALSE,9169,2864,NA,NA,"https://twitter.com/ericswalwell/status/1135960692807426051",NA
"ericswalwell.55",2019-06-04 15:36:19,"ericswalwell","We need 65,000 donors to get to the debate stage.
But we only need $1 from you<U+0001F449> https://t.co/r5tFjBt9fw https://t.co/OfjRw3Hfce","Sprout Social",FALSE,FALSE,398,196,NA,NA,"https://twitter.com/ericswalwell/status/1135933304958607361",NA
"ericswalwell.56",2019-06-04 14:23:53,"ericswalwell","COMING UP: 2020 presidential candidate Rep. @RepSwalwell is hitting the #HotTopics table LIVE. https://t.co/7KOTViyfYT","Twitter for iPhone",FALSE,TRUE,0,24,NA,"TheView","https://twitter.com/ericswalwell/status/1135915078044213249",NA
"ericswalwell.57",2019-06-04 14:23:21,"ericswalwell","I<U+2019>ll be on @TheView today! Tune in!! https://t.co/8b0e9M12NR","Twitter for iPhone",FALSE,FALSE,426,66,NA,NA,"https://twitter.com/ericswalwell/status/1135914942467457024",NA
"ericswalwell.58",2019-06-04 13:32:21,"ericswalwell","We need to see the full, unredacted report. https://t.co/7ifdCuMBw8","Sprout Social",FALSE,FALSE,860,253,NA,NA,"https://twitter.com/ericswalwell/status/1135902110854320130",NA
"ericswalwell.59",2019-06-04 05:23:00,"ericswalwell","I'm taking @demredistrict<U+2019>s pledge to get rid of dirty maps! I stand with @EricHolder to end gerrymandering because politicians shouldn<U+2019>t pick their voters, voters should choose their representatives.","Sprout Social",FALSE,FALSE,522,153,NA,NA,"https://twitter.com/ericswalwell/status/1135778960246214656",NA
"ericswalwell.60",2019-06-04 04:21:49,"ericswalwell","52 people shot. 10 killed. 1 weekend in a great American city. 

If you tweeted about the poor souls killed in the #VirginiaBeachShootings, please value these #Chicago victims, too. Their names &amp; stories probably will never be known, but their lives mattered. 

#EnoughIsEnough https://t.co/o4x9CYT58m","Twitter for iPhone",TRUE,FALSE,875,350,"NBCNews",NA,"https://twitter.com/ericswalwell/status/1135763564428484608",NA
"ericswalwell.61",2019-06-04 02:30:15,"ericswalwell","I'm running to stop the shootings not stop the bleeding. 

It gives me hope that we're joining together to end gun violence once &amp; for all, but we can't stop now. Let's keep up the momentum to make gun deaths obsolete. Are you ready to stand up to the NRA? https://t.co/2UvLCFwITP https://t.co/wueyEgjo3U","Sprout Social",FALSE,FALSE,1137,309,NA,NA,"https://twitter.com/ericswalwell/status/1135735487866519552",NA
"ericswalwell.62",2019-06-04 01:00:11,"ericswalwell","Excited to join @Trevornoah TONIGHT on @TheDailyShow! Tune in!! https://t.co/vsuuaSZsme","Sprout Social",FALSE,FALSE,419,76,NA,NA,"https://twitter.com/ericswalwell/status/1135712821709328390",NA
"ericswalwell.63",2019-06-04 00:20:26,"ericswalwell","Too many of us, myself included, are still paying off our #studentloans.

Here's my plan to get rid of student loan debt <U+0001F447> If you work for college, college should work for you. 

Do you agree? Join our movement to cancel debt: https://t.co/Q9nFhutSBG https://t.co/c5ZGsVfV94","Sprout Social",FALSE,FALSE,1091,383,NA,NA,"https://twitter.com/ericswalwell/status/1135702815697985537",NA
"ericswalwell.64",2019-06-03 21:34:28,"ericswalwell","Every day we are getting closer and closer to our goal of 65K individual donors, but I need YOU!

$1, seriously just $1, could make sure we get there. Join our movement and let's do this together!

https://t.co/KVrakzrhku https://t.co/quIvRYkm6s","Sprout Social",FALSE,FALSE,267,115,NA,NA,"https://twitter.com/ericswalwell/status/1135661048583864321",NA
"ericswalwell.65",2019-06-03 19:29:21,"ericswalwell","My takeaways:
-Anyone other than the president would've been charged
-The Russians attacked us
-The American people should be concerned
-It's time for Congress to act https://t.co/dotO6vDHrb","Sprout Social",FALSE,FALSE,4590,1467,NA,NA,"https://twitter.com/ericswalwell/status/1135629562296098816",NA
"ericswalwell.66",2019-06-03 18:30:54,"ericswalwell","That<U+2019>s my daughter. No one<U+2019>s figured out how to change our son<U+2019>s diapers. *Her side-eye is for people who USED to care about Russian aggression but now blindly follow a corrupt President. She heard in the 80s there was a Republican president who knew which country to side with. https://t.co/bt6t91TWlS","Twitter for iPhone",TRUE,FALSE,535,123,"ReaganBattalion",NA,"https://twitter.com/ericswalwell/status/1135614854763560960",NA
"ericswalwell.67",2019-06-03 17:27:14,"ericswalwell","We WILL hear from Mueller. https://t.co/XgmV1PQP9O","Sprout Social",FALSE,FALSE,1438,506,NA,NA,"https://twitter.com/ericswalwell/status/1135598831087886336",NA
"ericswalwell.68",2019-06-03 15:46:23,"ericswalwell","Every day we are getting closer and closer to our goal, but I need you--$1, seriously just $1, could make sure we get there. 

Join our movement and let's do this together! Click here <U+27A1><U+FE0F>https://t.co/KVrakzrhku https://t.co/v603AfqeDu","Sprout Social",FALSE,FALSE,310,153,NA,NA,"https://twitter.com/ericswalwell/status/1135573453145288705",NA
"ericswalwell.69",2019-06-03 13:24:13,"ericswalwell","The president is using this investigation as a cop out to not deliver on the promises that he made to you and the American people. https://t.co/IfXCzZVvNU","Sprout Social",FALSE,FALSE,597,219,NA,NA,"https://twitter.com/ericswalwell/status/1135537673714765825",NA
"ericswalwell.70",2019-06-03 13:15:38,"ericswalwell","Thread!!! https://t.co/dYvo9TlRcN","Twitter Web Client",FALSE,TRUE,0,42,NA,"fred_guttenberg","https://twitter.com/ericswalwell/status/1135535513803395077",NA
"ericswalwell.71",2019-06-03 04:46:18,"ericswalwell","<U+201C>Hearing word?<U+201D> Hey, Einstein, you<U+2019>re the President. You have an intelligence community at your disposal. Stop reading the greens and start reading your security briefing. https://t.co/Rq6di8k33w","Twitter for iPhone",TRUE,FALSE,4488,964,"realDonaldTrump",NA,"https://twitter.com/ericswalwell/status/1135407338079379457",NA
"ericswalwell.72",2019-06-03 04:38:03,"ericswalwell","Here<U+2019>s the deal: @senatemajldr McConnell is never, ever going to stand up to @realDonaldTrump. He and his family benefit from their access to and through him. So let<U+2019>s just #DitchMitch in 2020. https://t.co/YBqTVxNROV","Twitter for iPhone",TRUE,FALSE,3379,1341,"EricLiptonNYT",NA,"https://twitter.com/ericswalwell/status/1135405260208517120",NA
"ericswalwell.73",2019-06-03 04:07:19,"ericswalwell","@DemucciJoey @realDonaldTrump I think you meant <U+201C>you<U+2019>re.<U+201D> 

And, how many votes did @HillaryClinton get?","Twitter for iPhone",FALSE,FALSE,30,8,NA,NA,"https://twitter.com/ericswalwell/status/1135397526222319616",NA
"ericswalwell.74",2019-06-03 02:59:48,"ericswalwell","It<U+2019>s clear. Our message of ending gun violence, getting rid of student loan debt, &amp; finding cures in our lifetime resonates with YOU. During our town hall, 7279 of you joined us. Let<U+2019>s keep it up! $1 could help us get to the debate stage. Join us: https://t.co/GQxWXborW4 https://t.co/ufJYSe2Yi8","Twitter for iPhone",FALSE,FALSE,1078,380,NA,NA,"https://twitter.com/ericswalwell/status/1135380535931543552",NA
"ericswalwell.75",2019-06-03 02:58:24,"ericswalwell","Go ahead, root against America <U+0001F644> #USAUSAUSA <U+0001F1FA><U+0001F1F8> https://t.co/OrSUOiifFo","Twitter for iPhone",TRUE,FALSE,62,15,"DailyCaller",NA,"https://twitter.com/ericswalwell/status/1135380181743472640",NA
"ericswalwell.76",2019-06-03 02:47:47,"ericswalwell","Tonight was a big night. I don<U+2019>t know if you<U+2019>re as fired up as I am about it...but the Dubs just tied the series. #NBAFinals #DubNation","Twitter for iPhone",FALSE,FALSE,197,29,NA,NA,"https://twitter.com/ericswalwell/status/1135377511997681665",NA
"ericswalwell.77",2019-06-03 02:34:10,"ericswalwell","""I'm running for president to stop the shootings."" @EricSwalwell gets his moment in the spotlight at #CNNTownHall https://t.co/znHWKgEFZR","Twitter for iPhone",FALSE,TRUE,0,52,NA,"caseytolan","https://twitter.com/ericswalwell/status/1135374085498834945",NA
"ericswalwell.78",2019-06-03 01:01:42,"ericswalwell","That<U+2019>s a wrap! Thanks for tuning in, everyone!! If what we talked about tonight resonated with you, $1 could guarantee our message makes it to the debate stage. Join us now: https://t.co/gVInFkwk3M","Twitter for iPhone",FALSE,FALSE,123,34,NA,NA,"https://twitter.com/ericswalwell/status/1135350815936434176",NA
"ericswalwell.79",2019-06-03 01:00:03,"ericswalwell","Good conversations during the commercial breaks of the #Swalwell2020 #CNNTownHall in Waterloo. All agree @ericswalwell has a great understanding of the issues &amp; good solutions . https://t.co/XY7qxrS0BZ","Twitter for iPhone",FALSE,TRUE,0,29,NA,"VikkiBrown4U","https://twitter.com/ericswalwell/status/1135350396824817665",NA
"ericswalwell.80",2019-06-03 00:59:55,"ericswalwell","Watching @ericswalwell on @cnn #Swalwell2020 #SwalwellTownHall","Twitter for iPhone",FALSE,TRUE,0,3,NA,"NaveedAJamali","https://twitter.com/ericswalwell/status/1135350363970789377",NA
"ericswalwell.81",2019-06-03 00:57:26,"ericswalwell","""We have a corrupt, childish president."" #SwalwellTownHall","Twitter Web Client",FALSE,FALSE,5106,1077,NA,NA,"https://twitter.com/ericswalwell/status/1135349740311203840",NA
"ericswalwell.82",2019-06-03 00:52:56,"ericswalwell","We've heard 'em all before. We're ready to take on the insults and then take on the man himself. https://t.co/X28PApsxBS","Twitter Web Client",TRUE,FALSE,183,44,"ForRfb",NA,"https://twitter.com/ericswalwell/status/1135348608918872064",NA
"ericswalwell.83",2019-06-03 00:51:30,"ericswalwell","Young men in U.S. ""have a duty and a responsibility right now to link arms with young women<U+201D> and fight anti-abortion laws, says @ericswalwell. He'd support boycotting states that restrict abortion rights: ""CNN may have to move.""","Twitter Web Client",FALSE,TRUE,0,35,NA,"caseytolan","https://twitter.com/ericswalwell/status/1135348245218156545",NA
"ericswalwell.84",2019-06-03 00:51:09,"ericswalwell","Can we talk about how @ericswalwell is wearing an orange ribbon?! #EndGunViolence #EnoughIsEnough https://t.co/ltJgemT2oe","Twitter Web Client",FALSE,TRUE,0,71,NA,"ItsStephPerera","https://twitter.com/ericswalwell/status/1135348160254087169",NA
"ericswalwell.85",2019-06-03 00:50:33,"ericswalwell","""Put a young father in the White House and you'll have a voice on the issues that matter to you too""- @ericswalwell #SwalwellTownHall #Swalwell2020","Twitter Web Client",FALSE,FALSE,134,26,NA,NA,"https://twitter.com/ericswalwell/status/1135348009762508801",NA
"ericswalwell.86",2019-06-03 00:49:32,"ericswalwell","Media: @ericswalwell (D-CA15) in his #SwalwellTownHall, on #studentloans (and he is paying off ""just under $100,000 in student debt""): ""It's deferring the dreams of our generation ... Bring the interest rate down to zero. Government should not make a penny."" on your debt. https://t.co/mlHURBuVO8","Twitter Web Client",FALSE,TRUE,0,21,NA,"Porter_Anderson","https://twitter.com/ericswalwell/status/1135347753733767168",NA
