"","created_at","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count","quoted_screen_name","retweet_screen_name","status_url","place_full_name"
"TulsiGabbard.1",2019-06-08 00:27:38,"TulsiGabbard","https://t.co/yQHe2qpaWl","Twitter for iPhone",FALSE,FALSE,542,93,NA,NA,"https://twitter.com/TulsiGabbard/status/1137154179150073857",NA
"TulsiGabbard.2",2019-06-08 00:27:34,"TulsiGabbard","Our democracy was designed so voters could choose their politicians, not so politicians could choose their voters.  I am proud to take @demredistrict<U+2019>s Fair District Pledge to end gerrymandering #fairmaps https://t.co/eQRCXtT9qZ","Twitter for iPhone",FALSE,FALSE,1530,366,NA,NA,"https://twitter.com/TulsiGabbard/status/1137154163127869440",NA
"TulsiGabbard.3",2019-06-07 12:46:34,"TulsiGabbard","(3/3) ...and support my message of ending regime change wars, the new Cold War, and nuclear arms race. By the way, I would love to have millionaires and billionaires join this campaign, and use their money for good, not evil. Maybe that's what they're upset about?","Twitter for iPhone",FALSE,FALSE,1135,186,NA,NA,"https://twitter.com/TulsiGabbard/status/1136977749573361665",NA
"TulsiGabbard.4",2019-06-07 12:46:33,"TulsiGabbard","(2/3) ...hosted by Omeed Malik. As is clear from the invitations sent out, I do not accept $$ from PACs/lobbyists. Some in media are apparently upset by the fact that there are business people in NYC who are against warmongers...","Twitter for iPhone",FALSE,FALSE,942,162,NA,NA,"https://twitter.com/TulsiGabbard/status/1136977748260528128",NA
"TulsiGabbard.5",2019-06-07 12:46:33,"TulsiGabbard","(1/3) I'm happy to be in NYC, holding 3 events this week (1) A meet &amp; greet hosted by our campaign on Saturday at 11am, June 8th, Project Farmhouse, 76 E 13th St, (2) a fundraiser at Dr. Raj Bhayani<U+2019>s home, a well-known Brooklyn-based surgeon &amp; (3) a breakfast conversation...","Twitter for iPhone",FALSE,FALSE,1238,273,NA,NA,"https://twitter.com/TulsiGabbard/status/1136977745991389184",NA
"TulsiGabbard.6",2019-06-06 13:15:00,"TulsiGabbard","I<U+2019>m a soldier &amp; I took an oath to put my life on the line for the people of this country. We must stand united &amp; condemn religiously-motivated attacks against anyone - Hindus, Buddhists, Muslims, Jews or Christians. An attack against one of us is an attack against all of us. https://t.co/mk6OjskVH1","Twitter Media Studio",FALSE,FALSE,6313,1749,NA,NA,"https://twitter.com/TulsiGabbard/status/1136622517886439424",NA
"TulsiGabbard.7",2019-06-05 19:41:21,"TulsiGabbard","#WorldEnvironmentDay https://t.co/qpzSWNe8zE","Sprout Social",FALSE,FALSE,840,242,NA,NA,"https://twitter.com/TulsiGabbard/status/1136357360585383939",NA
"TulsiGabbard.8",2019-06-05 13:15:00,"TulsiGabbard","Trump<U+2019>s decision to charge Assange under the Espionage Act will have a serious chilling effect on our freedom of speech and freedom of the press. It also undermines our democracy by keeping crucial information from the American people that they deserve to know. https://t.co/D3olp2JS4J","Twitter Media Studio",FALSE,FALSE,9666,4209,NA,NA,"https://twitter.com/TulsiGabbard/status/1136260129681108999",NA
"TulsiGabbard.9",2019-06-05 02:30:09,"TulsiGabbard","Ramadan is a time of prayer, fasting and reflection. Please join me in wishing Muslim Americans happiness as they celebrate Eid al-Fitr with family and friends. #EidMubarak!","Sprout Social",FALSE,FALSE,2529,443,NA,NA,"https://twitter.com/TulsiGabbard/status/1136097850851508225",NA
"TulsiGabbard.10",2019-06-05 00:49:29,"TulsiGabbard","Basically Americans will no longer be free to travel to Cuba, because Cuba is a communist country &amp; therefore its<U+2019> people are not free. So now the Trump Administration, in the name of freedom, is taking away Americans' freedom. Make sense?
https://t.co/bfnWf4p7f1","Sprout Social",FALSE,FALSE,7491,2488,NA,NA,"https://twitter.com/TulsiGabbard/status/1136072513803509760",NA
"TulsiGabbard.11",2019-06-04 13:10:00,"TulsiGabbard","Our choice: more money for our families and communities, or trillions more wasted on regime change wars and the new cold war. https://t.co/VdDjVSN90S","Twitter Media Studio",FALSE,FALSE,2901,981,NA,NA,"https://twitter.com/TulsiGabbard/status/1135896483901911041",NA
"TulsiGabbard.12",2019-06-03 20:20:08,"TulsiGabbard","We<U+2019>ve made progress in the fight for LGBTQ civil rights, but much work remains. In 28 states, you can still get fired for your sexual orientation.<U+202F>Housing &amp; adoption discrimination is common. That's why I co-sponsored the Equality Act &amp; urge passage in the Senate #PrideMonth","Twitter Web Client",FALSE,FALSE,1798,426,NA,NA,"https://twitter.com/TulsiGabbard/status/1135642344382816258",NA
"TulsiGabbard.13",2019-06-03 16:31:18,"TulsiGabbard","@SmelOdiesOG @TulsiGabbard The espionage act doesn't allow defendants to give any testimony about their motivation, why what they leaked shouldn't be classified to begin with, or anything else. Until the espionage act is reformed, whistleblowers that are charged under it are not allowed fair trials","Twitter for iPhone",FALSE,TRUE,0,158,NA,"micahflee","https://twitter.com/TulsiGabbard/status/1135584754584215552",NA
"TulsiGabbard.14",2019-06-03 15:10:02,"TulsiGabbard","The early release from prison of John Lindh, the <U+201C>American Taliban,<U+201D> is absurdly reckless. Now we taxpayers will pay for round-the-clock surveillance to make sure this al-Qaeda member doesn<U+2019>t follow through with his threats to kill more Americans. Shortsighted, to say the least.","Sprout Social",FALSE,FALSE,2958,719,NA,NA,"https://twitter.com/TulsiGabbard/status/1135564304739184649",NA
"TulsiGabbard.15",2019-06-03 13:10:00,"TulsiGabbard","If it wasn<U+2019>t for Snowden, the American people would never have learned the NSA was collecting phone records and spying on Americans. As president, I will protect whistle-blowers who expose threats to our freedom and liberty. https://t.co/AlQgC5dr0G","Twitter Media Studio",FALSE,FALSE,16481,5316,NA,NA,"https://twitter.com/TulsiGabbard/status/1135534096174768128",NA
"TulsiGabbard.16",2019-06-02 14:33:26,"TulsiGabbard","@adamrsweet_ Thank you!","Twitter for iPhone",FALSE,FALSE,5,1,NA,NA,"https://twitter.com/TulsiGabbard/status/1135192703409348608",NA
"TulsiGabbard.17",2019-06-02 14:18:24,"TulsiGabbard","Tulsi Gabbard and Bernie Sanders hugging when briefly running into one another at #CADEM2019. #BernieSanders #TulsiGabbard #Election2020 https://t.co/2Qsr0pnTi2","Twitter for iPhone",FALSE,TRUE,0,1051,NA,"_nalexander","https://twitter.com/TulsiGabbard/status/1135188920168210433",NA
"TulsiGabbard.18",2019-06-02 10:00:00,"TulsiGabbard","Stupid regime change wars suck badly needed funds from our domestic needs such as healthcare, infrastructure, protecting the environment, and more. This will end when I'm president. https://t.co/mCeCiZwB2H","Twitter Media Studio",FALSE,FALSE,5589,1556,NA,NA,"https://twitter.com/TulsiGabbard/status/1135123892563922944",NA
"TulsiGabbard.19",2019-06-02 01:55:14,"TulsiGabbard","As soon as Rep. @TulsiGabbard arrived outside of the California Democratic Party Convention, someone gave her a lei. 

Gabbard hugged and thanked supporters who chanted <U+201C>Tulsi 2020 service above self. Tulsi 2020 peace not war.<U+201D> #CADem19 #CADem https://t.co/B9qKdZ7Kfp","Twitter for iPhone",FALSE,TRUE,0,359,NA,"MissBeaE","https://twitter.com/TulsiGabbard/status/1135001897142611968",NA
"TulsiGabbard.20",2019-06-02 01:47:55,"TulsiGabbard","Post interview with congresswoman and 2020 candidate @TulsiGabbard #CADem19 <U+0001F919><U+0001F3FC>#TulsiGabbard https://t.co/23COrmoV3L","Twitter for iPhone",FALSE,TRUE,0,163,NA,"IamAlyssaSmith","https://twitter.com/TulsiGabbard/status/1135000058737205248",NA
"TulsiGabbard.21",2019-06-01 23:31:32,"TulsiGabbard","@AbbyBrickler @nikoCSFB My mom was born in Indiana. Look forward to visiting!","Twitter for iPhone",FALSE,FALSE,65,10,NA,NA,"https://twitter.com/TulsiGabbard/status/1134965732859621377",NA
"TulsiGabbard.22",2019-06-01 21:03:11,"TulsiGabbard","I'll be speaking at the California Democratic Convention in about 5-10 minutes. (approx. 2:10pm PST). Watch live on Facebook and YouTube! 
https://t.co/j0yBKnTSVl","Twitter Web Client",FALSE,FALSE,932,175,NA,NA,"https://twitter.com/TulsiGabbard/status/1134928402102677506",NA
"TulsiGabbard.23",2019-06-01 13:24:00,"TulsiGabbard","This week's top tweet: The Hypocrisy of Marijuana Laws. https://t.co/fmJWJxsZpT","Twitter Media Studio",FALSE,FALSE,5212,1896,NA,NA,"https://twitter.com/TulsiGabbard/status/1134812843218522112",NA
"TulsiGabbard.24",2019-06-01 02:16:50,"TulsiGabbard","I may not be a superhero, but I am a proud South Carolinian, and I'm ready to fight for a better future for our state and our country. I hope you are, too. Find out how you can #JoinJaime and get involved: https://t.co/2jIqtqbKAB https://t.co/zTjktJ1RpA","Twitter for iPhone",FALSE,TRUE,0,13887,NA,"harrisonjaime","https://twitter.com/TulsiGabbard/status/1134644945183051776",NA
"TulsiGabbard.25",2019-05-31 22:57:19,"TulsiGabbard",".@AOC @tedcruz The revolving door between politicians and lobbyists needs to close. I<U+2019>ve been working on comprehensive legislation to do this.  Until then, I<U+2019>m all in on a clean bill focused on Members of Congress. Let<U+2019>s make it happen. https://t.co/5HPYMVjBNV","Twitter for iPad",TRUE,FALSE,6737,1297,"tedcruz",NA,"https://twitter.com/TulsiGabbard/status/1134594736176750593",NA
"TulsiGabbard.26",2019-05-31 22:43:17,"TulsiGabbard","First time I've ever put a sticker on my car.  It's time for Peace. #TulsiGabbard @TulsiGabbard <U+270C><U+FE0F> https://t.co/nTFBvn9wGS","Twitter for iPhone",FALSE,TRUE,0,256,NA,"chuckmaddenpics","https://twitter.com/TulsiGabbard/status/1134591202987085825",NA
"TulsiGabbard.27",2019-05-31 13:05:00,"TulsiGabbard","It<U+2019>s a mistake for Trump to think his friendship with Kim Jong-un is enough to achieve denuclearization of the Korean Peninsula. US policy needs to change so leaders like Kim know they can rely on a US pledge not to overthrow their govt if they give up their nukes. https://t.co/T7j3tx24FK","Twitter Media Studio",FALSE,FALSE,2636,819,NA,NA,"https://twitter.com/TulsiGabbard/status/1134445674509033474",NA
"TulsiGabbard.28",2019-05-30 13:03:00,"TulsiGabbard","The recent arrest of a grandmother at the Dallas Fort Worth airport for possession of CBD oil<U+2014>a resin from the cannabis plant used to treat arthritis and other ailments <U+2014>underscores the absurdity and hypocrisy of federal laws related to marijuana. https://t.co/SzuRNQIeNQ","Twitter Media Studio",FALSE,FALSE,15722,5510,NA,NA,"https://twitter.com/TulsiGabbard/status/1134082783322759168",NA
"TulsiGabbard.29",2019-05-29 17:41:20,"TulsiGabbard","New DNC rules came out today for the next round of debates. We will need 130,000 unique donors and 2%+ in 4 qualifying polls. If you have not donated yet and want to see Tulsi's message of of peace, aloha, and service above self, continue, please donate: https://t.co/U5Bae31LSv","Twitter for iPad",FALSE,TRUE,0,997,NA,"Tulsi2020NH","https://twitter.com/TulsiGabbard/status/1133790439394422784",NA
"TulsiGabbard.30",2019-05-29 13:20:25,"TulsiGabbard","These two teenagers looked at what the future could hold for them and decided to take action. 

Their charity has so far collected more than 15,000 pounds of food waste and produced more than 4,000 pounds of compost used to nourish local gardens. https://t.co/EZu6q9QNSC","Twitter for iPhone",FALSE,TRUE,0,146,NA,"ABC","https://twitter.com/TulsiGabbard/status/1133724777498238977",NA
"TulsiGabbard.31",2019-05-29 13:15:00,"TulsiGabbard","While politicians cry crocodile tears over lives already lost, they make plans to sacrifice more lives on the altar of new regime change wars &amp; the new cold war. As commander-in-chief, I<U+2019>ll only send our troops on missions worthy of their great sacrifice. https://t.co/FrjiR2hCei https://t.co/OXAhrd3G6y","Twitter Media Studio",FALSE,FALSE,4983,1627,NA,NA,"https://twitter.com/TulsiGabbard/status/1133723414798069762",NA
"TulsiGabbard.32",2019-05-29 01:08:09,"TulsiGabbard","Entire community honors beloved mailman on his last day of work https://t.co/V1WHkh7Wzs https://t.co/a2sEMOujvX","Twitter for iPad",FALSE,TRUE,0,82,NA,"CBSNews","https://twitter.com/TulsiGabbard/status/1133540498768056320",NA
"TulsiGabbard.33",2019-05-28 13:03:00,"TulsiGabbard","I know the cost of war. When I came home from my 2nd deployment, I vowed to fight for peace, standing up to the most powerful, meeting with both friends and adversaries. Peace gives America our future. That<U+2019>s why I<U+2019>ll never stop fighting for peace. https://t.co/FrjiR201mK https://t.co/x3PUVGhb5k","Twitter Media Studio",FALSE,FALSE,4554,1306,NA,NA,"https://twitter.com/TulsiGabbard/status/1133358007247622145",NA
"TulsiGabbard.34",2019-05-28 12:47:01,"TulsiGabbard","WTG, SUPERMAMA! #RG2019 https://t.co/X5M6i6iAeX","Twitter for iPhone",FALSE,TRUE,0,198,NA,"alexisohanian","https://twitter.com/TulsiGabbard/status/1133353985350483968",NA
"TulsiGabbard.35",2019-05-27 20:45:28,"TulsiGabbard","Soldier faces severe weather conditions before planting a flag honoring the fallen at the Tomb of the Unknown Soldier in Arlington, Virginia. https://t.co/BrOq5858ox https://t.co/IGKTd5oFim","Twitter for iPad",FALSE,TRUE,0,2642,NA,"ABC","https://twitter.com/TulsiGabbard/status/1133112002954633216",NA
"TulsiGabbard.36",2019-05-27 19:23:39,"TulsiGabbard","We asked Dem presidential candidates to honor the true meaning of today. Here is what they sent. We thank them all, and remember all those we lost in war. Thanks to @NowThisNews for their help with this! https://t.co/WaJs4jhs0y","Twitter for iPhone",FALSE,TRUE,0,5845,NA,"votevets","https://twitter.com/TulsiGabbard/status/1133091411769942018",NA
"TulsiGabbard.37",2019-05-27 12:00:46,"TulsiGabbard","#MemorialDay is a time to remember: war must only be waged as a very last resort to keep the American people safe. As Commander-in-Chief, I will honor our troops who<U+2019>ve sacrificed their lives for our country by working to prevent unnecessary costly wars. https://t.co/FrjiR2hCei https://t.co/Q2wwoxhA7j","Twitter Media Studio",FALSE,FALSE,4330,1471,NA,NA,"https://twitter.com/TulsiGabbard/status/1132979956584046597",NA
"TulsiGabbard.38",2019-05-26 21:19:54,"TulsiGabbard","A Korean War vet's family couldn't attend his funeral. So thousands of strangers turned up - CNN https://t.co/CMd9CAH171","Twitter for iPhone",FALSE,TRUE,0,564,NA,"jaketapper","https://twitter.com/TulsiGabbard/status/1132758282857254918",NA
"TulsiGabbard.39",2019-05-26 13:00:00,"TulsiGabbard","While politicians make empty speeches on #MemorialDay, they go on &amp; send my brothers &amp; sisters into wars impossible to win because <U+201C>victory<U+201D> isn<U+2019>t defined. These aren<U+2019>t just <U+201C>troops.<U+201D> They are PEOPLE<U+2014>friends, separated from loved ones. #CostofWar https://t.co/FrjiR2hCei https://t.co/ePif7RKO95","Twitter Media Studio",FALSE,FALSE,6059,2353,NA,NA,"https://twitter.com/TulsiGabbard/status/1132632477627871233",NA
"TulsiGabbard.40",2019-05-26 00:38:34,"TulsiGabbard","BREAKING: For the first time in the history of our country, the government has brought criminal charges under the Espionage Act against a publisher for the publication of truthful information. This is a direct assault on the First Amendment. https://t.co/RJxjFPfkHe","Twitter for iPhone",FALSE,TRUE,0,8084,NA,"ACLU","https://twitter.com/TulsiGabbard/status/1132445890088722443",NA
"TulsiGabbard.41",2019-05-25 08:30:09,"TulsiGabbard","#BREAKING: First photo of Amanda Eller <U+2014> the missing Maui hiker who was last seen 17 days ago <U+2014> with rescuers after she was found alive on Friday. (Image: Javier Cantellops) https://t.co/WRucrGx10u
#HINews #HNN https://t.co/oJxyViKHHW","Twitter for iPhone",FALSE,TRUE,0,376,NA,"HawaiiNewsNow","https://twitter.com/TulsiGabbard/status/1132202179094355968",NA
"TulsiGabbard.42",2019-05-24 20:51:40,"TulsiGabbard","Charging Assange under the Espionage Act will have a srs chilling effect on our most fundamental rights of freedom of speech &amp; freedom of the press. Every American<U+2014>certainly every journalist<U+2014>must strongly condemn this anti-democratic act by the Trump Admin
https://t.co/4JkBGJCFk9","Sprout Social",FALSE,FALSE,9874,4207,NA,NA,"https://twitter.com/TulsiGabbard/status/1132026399605362691",NA
"TulsiGabbard.43",2019-05-24 13:03:00,"TulsiGabbard","Cost of Iran war? A region engulfed in bloodletting, countless lives, many trillions $, our ntnl security undermined, ISIS/AQ strengthened, massive immigration crisis, likely confrontation btwn US &amp; nuclear Russia or China. War without end because <U+201C>victory<U+201D> will remain undefined. https://t.co/MY548KclBS","Twitter Media Studio",FALSE,FALSE,5378,2286,NA,NA,"https://twitter.com/TulsiGabbard/status/1131908456141721603",NA
"TulsiGabbard.44",2019-05-23 20:15:54,"TulsiGabbard","I stand with the dozens of workers who have filed sexual harassment / discrimination complaints against @McDonalds, workers' demands for union rights, and $15 hourly pay. American workers deserve to earn a living wage. #FightFor15 
https://t.co/Rpv765yDxN","Sprout Social",FALSE,FALSE,1527,428,NA,NA,"https://twitter.com/TulsiGabbard/status/1131655012948545536",NA
"TulsiGabbard.45",2019-05-23 13:20:00,"TulsiGabbard","If the main way our President creates a strong economy is to sell weapons to Saudis to bomb innocent people in countries like Yemen, then we need a new president. We need a commander-in-chief who knows the real cost of war &amp; works for peace, not incite more death &amp; destruction https://t.co/SSySbcPiKo","Twitter Media Studio",FALSE,FALSE,8058,3047,NA,NA,"https://twitter.com/TulsiGabbard/status/1131550346248040448",NA
"TulsiGabbard.46",2019-05-22 21:05:03,"TulsiGabbard","<U+201C>They smear anyone who is against regime change wars<U+201D> - @TulsiGabbard 

Indeed they do! While resisting US imperialism outside of the Venezuelan embassy last week, we were called Venezuelan/Russian/Iranian/Cuban/Palestinian puppets...<U+0001F914>
https://t.co/9WZwjXXUig","Twitter Web Client",FALSE,TRUE,0,721,NA,"codepink","https://twitter.com/TulsiGabbard/status/1131304990994096128",NA
"TulsiGabbard.47",2019-05-22 14:08:57,"TulsiGabbard","2020 candidate @BernieSanders said he won't apologize for supporting anti-Vietnam War efforts and voting against the war in Iraq.  ""I will do everything I can to see problems solved diplomatically instead of through war."" #MTP","Twitter for iPhone",FALSE,TRUE,0,420,NA,"MeetThePress","https://twitter.com/TulsiGabbard/status/1131200277544095744",NA
"TulsiGabbard.48",2019-05-22 13:25:00,"TulsiGabbard","War with Iran would make the Iraq War look like a cakewalk. https://t.co/ZM4iNV9654","Twitter Media Studio",FALSE,FALSE,4885,1754,NA,NA,"https://twitter.com/TulsiGabbard/status/1131189216388554752",NA
"TulsiGabbard.49",2019-05-21 20:13:37,"TulsiGabbard","""Recent efforts to sandbag Bernie Sanders and Tulsi Gabbard are crude repeats of behaviors that helped elect Trump in 2016."" 
Everyone needs to read this eye-opening piece by Matt Taibbi.
https://t.co/qKhb8sVKlv","Sprout Social",FALSE,FALSE,6796,2737,NA,NA,"https://twitter.com/TulsiGabbard/status/1130929659271688197",NA
"TulsiGabbard.50",2019-05-21 13:48:34,"TulsiGabbard","War with Iran will be far more costly than the Iraq war. It will undermine our national security, and waste countless of lives and trillions of dollars. As president, I'll restore the Iran nuclear deal and de-escalate tensions. Join me and say #NoIranWar! https://t.co/nLjXvmn9y7","Twitter Media Studio",FALSE,FALSE,5998,2087,NA,NA,"https://twitter.com/TulsiGabbard/status/1130832761193783297",NA
"TulsiGabbard.51",2019-05-20 13:05:00,"TulsiGabbard","Intel officials &amp; politicians led us into Iraq war. Now Trump<U+2019>s using the same playbook to lead our country into war with Iran. The cost in lives &amp; treasure will be infinitely greater than the wars in Iraq, Afghanistan, &amp; Syria, and will undermine our ntnl security. #NoIranWar https://t.co/BOdnJh33HE","Twitter Media Studio",FALSE,FALSE,6297,2676,NA,NA,"https://twitter.com/TulsiGabbard/status/1130459408260059136",NA
"TulsiGabbard.52",2019-05-19 23:56:47,"TulsiGabbard","Rep. Tulsi Gabbard says Trump is leading us down a dangerous path towards war with Iran: ""They are setting the stage for a war with Iran that would prove to be far more costly, far more devastating and dangerous than anything that we saw in the Iraq War"" https://t.co/WLxCln32TD https://t.co/GBDSjEzVR1","Twitter Web Client",FALSE,TRUE,0,805,NA,"ABCPolitics","https://twitter.com/TulsiGabbard/status/1130261046701117440",NA
"TulsiGabbard.53",2019-05-19 13:45:00,"TulsiGabbard","Since I was young, I knew I wanted to use my life to serve others. It<U+2019>s why I chose to serve as a soldier &amp; in politics. I<U+2019>ve never had any ambition to <U+201C>be president<U+201D> <U+2014> it<U+2019>s always been about doing my best to be of service and how I can make a greater positive impact. https://t.co/NfTSUhbFXX","Twitter Media Studio",FALSE,FALSE,6847,1809,NA,NA,"https://twitter.com/TulsiGabbard/status/1130107085776138242",NA
"TulsiGabbard.54",2019-05-18 13:35:00,"TulsiGabbard","Today and every day, we honor our troops who embody what it means to put #ServiceAboveSelf. They stand ready to put their lives on the line to ensure the safety and security of the American people. This is why they serve - For the Nation. For the People. #ArmedForcesDay https://t.co/slrp55aSHN","Twitter Media Studio",FALSE,FALSE,1977,531,NA,NA,"https://twitter.com/TulsiGabbard/status/1129742181869260800",NA
"TulsiGabbard.55",2019-05-18 12:05:51,"TulsiGabbard","Total bs fabricated smear of @TulsiGabbard Don<U+2019>t buy it. She has more than 65,000 donors and they found 3 with views that fit their pre-conceived narrative. Tulsi has literally put her life on the line for our country. You may not like her views but she<U+2019>s a patriot. Full stop. https://t.co/xB43cwR8Hb","Twitter for iPhone",FALSE,TRUE,0,671,NA,"krystalball","https://twitter.com/TulsiGabbard/status/1129719748781121537",NA
"TulsiGabbard.56",2019-05-17 11:30:19,"TulsiGabbard","From Hawaii to Iraq, Rep. Tulsi Gabbard has served our nation bravely both at home and abroad. She continues her lifelong dedication to the American people by fighting for clean energy and green jobs. #ForThePeople #APAHM @TulsiPress https://t.co/ZN9TW0dzvw","Twitter for iPhone",FALSE,TRUE,0,299,NA,"HouseDemocrats","https://twitter.com/TulsiGabbard/status/1129348416117575681",NA
"TulsiGabbard.57",2019-05-16 22:02:19,"TulsiGabbard","The #AlabamaAbortionBIll is extremely dangerous. It completely takes away the freedom of women to choose whether or not to have an abortion--even if a woman/girl is a victim of rape or incest. This law must be rejected. #AbortionIsAWomansRight","Twitter Web Client",FALSE,FALSE,5178,1340,NA,NA,"https://twitter.com/TulsiGabbard/status/1129145076083351552",NA
"TulsiGabbard.58",2019-05-16 21:03:26,"TulsiGabbard","I had an excellent conversation with presidential candidate, the great and powerful @tulsigabbard today. I really love what she had to say. 
Podcast is up and available everywhere right now. https://t.co/QJEfWvsQme","Twitter for iPhone",FALSE,TRUE,0,1256,NA,"joerogan","https://twitter.com/TulsiGabbard/status/1129130258769285132",NA
"TulsiGabbard.59",2019-05-16 18:56:20,"TulsiGabbard","@tpoole75 @CSwampthing Thank you for your support!","Twitter for iPhone",FALSE,FALSE,20,2,NA,NA,"https://twitter.com/TulsiGabbard/status/1129098274772869122",NA
"TulsiGabbard.60",2019-05-16 15:53:32,"TulsiGabbard","@AskelBen @davidmweissman We have not.","Twitter for iPhone",FALSE,FALSE,37,2,NA,NA,"https://twitter.com/TulsiGabbard/status/1129052268362424320",NA
"TulsiGabbard.61",2019-05-16 15:48:01,"TulsiGabbard","@secure_bits Congress is made up of those who are supposed to represent the people. All of our voices must be heard to stop this march to war with Iran.","Twitter for iPhone",FALSE,FALSE,33,14,NA,NA,"https://twitter.com/TulsiGabbard/status/1129050882782507009",NA
"TulsiGabbard.62",2019-05-16 15:48:01,"TulsiGabbard","@Aynrindian @DA_Stockman Please watch the video.","Twitter for iPhone",FALSE,FALSE,142,7,NA,NA,"https://twitter.com/TulsiGabbard/status/1129050881071210496",NA
"TulsiGabbard.63",2019-05-16 15:39:49,"TulsiGabbard","@CSwampthing I will not stop. You<U+2019>re welcome to join us!","Twitter for iPhone",FALSE,FALSE,482,48,NA,NA,"https://twitter.com/TulsiGabbard/status/1129048818987741185",NA
"TulsiGabbard.64",2019-05-16 15:38:42,"TulsiGabbard","@ShaneCO Yes.","Twitter for iPhone",FALSE,FALSE,67,4,NA,NA,"https://twitter.com/TulsiGabbard/status/1129048538346864642",NA
"TulsiGabbard.65",2019-05-16 13:01:02,"TulsiGabbard","Trump promised to get the US out of <U+201C>stupid wars.<U+201D> But now he and John Bolton are on the brink of launching us into a very stupid and costly war with Iran. Join me in sending a strong message to President Trump: The US must NOT go to war with Iran. #TULSI2020 https://t.co/Q1sHDNwZSy","Twitter Media Studio",FALSE,FALSE,15608,6905,NA,NA,"https://twitter.com/TulsiGabbard/status/1129008856971923456",NA
"TulsiGabbard.66",2019-05-14 13:30:00,"TulsiGabbard","Trump says he doesn't want war with Iran, but that's exactly what he wants, because that's exactly what Saudi Arabia, Netanyahu, al-Qaeda, Bolton, Haley, and other NeoCons/NeoLibs want. That<U+2019>s what he put first--not America. https://t.co/kAPyxlKXDs","Twitter Media Studio",FALSE,FALSE,17167,7189,NA,NA,"https://twitter.com/TulsiGabbard/status/1128291372375707648",NA
"TulsiGabbard.67",2019-05-13 21:12:57,"TulsiGabbard","@brianchall @JackmanRadio It. Is. So. Good. Two hours and still going. -Vrindavan","Twitter for iPhone",FALSE,FALSE,63,8,NA,NA,"https://twitter.com/TulsiGabbard/status/1128045490149285888",NA
"TulsiGabbard.68",2019-05-13 20:29:30,"TulsiGabbard","@Truth_OverT @joerogan Will air later today. Go to https://t.co/KoYeKcuRtp to get notified. -V.","Twitter for iPhone",FALSE,FALSE,21,2,NA,NA,"https://twitter.com/TulsiGabbard/status/1128034554168504320",NA
"TulsiGabbard.69",2019-05-13 20:28:00,"TulsiGabbard","@robinsonjrcruz @joerogan Yes! Later today. Go to https://t.co/KoYeKcuRtp to get notified when the interview airs. -V.","Twitter for iPhone",FALSE,FALSE,25,0,NA,NA,"https://twitter.com/TulsiGabbard/status/1128034177234792448",NA
"TulsiGabbard.70",2019-05-13 20:26:58,"TulsiGabbard","@TragedyOverTime @joerogan Yeah I messed that up. <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> Lol. They<U+2019>ve already changed it. -V.","Twitter for iPhone",FALSE,FALSE,41,0,NA,NA,"https://twitter.com/TulsiGabbard/status/1128033919503233024",NA
"TulsiGabbard.71",2019-05-13 13:19:00,"TulsiGabbard","Throughout history, every time the US topples a foreign country<U+2019>s dictator/government, the outcome has been disastrous. Civil war/military intervention in Venezuela will wreak death &amp; destruction to Venezuelan people, and increase tensions that threaten our national security. https://t.co/vQBdLUAyAc","Twitter Media Studio",FALSE,FALSE,4607,1866,NA,NA,"https://twitter.com/TulsiGabbard/status/1127926215438770177",NA
"TulsiGabbard.72",2019-05-12 16:04:01,"TulsiGabbard","My mom is truly amazing <U+2014> a teacher, entrepreneur, wife, and mother to five children <U+2014> she has inspired me throughout my life through her example of strength, patience, kindness, courage, integrity, and unconditional love. Happy #MothersDay https://t.co/HOGjCQl21F","Sprout Social",FALSE,FALSE,3259,440,NA,NA,"https://twitter.com/TulsiGabbard/status/1127605358090911744",NA
"TulsiGabbard.73",2019-05-12 13:03:00,"TulsiGabbard","I<U+2019>m running for president to bring to the White House a soldier<U+2019>s values of service above self, honor, and integrity. I will serve the interests of the American people and our nation rather than partisan interests or those of multinational corporations or foreign governments. https://t.co/sMcHrolhjM","Twitter Media Studio",FALSE,FALSE,5557,1502,NA,NA,"https://twitter.com/TulsiGabbard/status/1127559801116880898",NA
"TulsiGabbard.74",2019-05-11 13:59:01,"TulsiGabbard","To those in America and around the world observing Ramadan, I extend all best wishes, respect, and love. #RamadanMubarak https://t.co/Vk5q2VywBn","Sprout Social",FALSE,FALSE,3034,438,NA,NA,"https://twitter.com/TulsiGabbard/status/1127211509237592064",NA
"TulsiGabbard.75",2019-05-10 23:24:08,"TulsiGabbard","The main responsibility of the president is to keep Americans safe. Trump has failed<U+2014>undermining our national security by tearing up the Iran nuclear deal, threatening military action, bringing us closer to war with Iran that will be far worse than war in Iraq.","Sprout Social",FALSE,FALSE,4176,1336,NA,NA,"https://twitter.com/TulsiGabbard/status/1126991340607352832",NA
